"Id"	"name_prof"	"cod"
"4077"	"Фризьор"	"5141"
"4078"	"Фуражир / фуражна кухня"	"6121"
"4079"	"Фурнирослепвач / дървообработване"	"8143"
"4080"	"Футеровчик / хранително-вкусова промишленост"	"8273"
"4081"	"Футеровчик, зидаромазач"	"7121"
"4082"	"Хамалин"	"9333"
"4083"	"Хардуерист, приложен специалист"	"3121"
"4084"	"Хелиографист"	"4193"
"4086"	"Хигиенист"	"9134"
"4088"	"Хигиенист - чистач, вагони / жп транспорт"	"9136"
"4089"	"Хигиенист, лекарски (стоматологичен) кабинет"	"9134"
"4091"	"Хидро-метеорологичен наблюдател"	"3111"
"4092"	"Хидроакустик"	"2149"
"4093"	"Хидробиолог"	"2211"
"4094"	"Хидрогеолог"	"2146"
"4095"	"Хидрогеолог, приложен специалист"	"3111"
"4096"	"Хидроизмервател и хидро-наблюдател"	"3156"
"4097"	"Хидроизолаторчик / строителство"	"7133"
"4098"	"Хидролог"	"2114"
"4099"	"Хидростроител"	"7125"
"4100"	"Хижар"	"5121"
"4101"	"Химик"	"2113"
"4102"	"Химик, аналитик"	"2113"
"4103"	"Химик, научен работник"	"2113"
"4104"	"Химик, неорганична химия"	"2113"
"4105"	"Химик, органична химия"	"2113"
"4106"	"Химик, приложен специалист"	"3111"
"4107"	"Химик, фармацевт (индустрия)"	"2113"
"4108"	"Химик, физикохимия"	"2113"
"4109"	"Химик, химически контрол на качеството"	"2113"
"4111"	"Химикалист / дървообработване"	"8143"
"4112"	"Химикалист по обработка на стоманени профили"	"8224"
"4114"	"Хипнотизатор"	"3476"
"4115"	"Хиромант"	"5146"
"4116"	"Хирург"	"2221"
"4117"	"Хистолог, животни, растения"	"2211"
"4119"	"Хлораторчик, обезарязаване на вода чрез хлориране"	"8165"
"4120"	"Хмелопроизводител"	"6111"
"4121"	"Хомеопат, семеен съветник"	"2443"
"4122"	"Хореограф"	"2456"
"4123"	"Хормайстор"	"2455"
"4124"	"Хромолитограф / полиграфия"	"7343"
"4125"	"Хронометражист"	"3156"
"4126"	"Хронометрист"	"3119"
"4127"	"Хронометрист"	"3156"
"4128"	"Художествен редактор"	"2452"
"4129"	"Художествен ръководител"	"2457"
"4130"	"Художник"	"2454"
"4131"	"Художник, издания / редакция"	"2454"
"4132"	"Художник, реклама"	"2454"
"4133"	"Художник-аниматор"	"2454"
"4134"	"Художник-изпълнител"	"3471"
"4135"	"Цветопроизводител"	"6113"
"4136"	"Ценовик, приложен специалист"	"3415"
"4138"	"Циркулярист / дървообработване"	"8141"
"4139"	"Циркулярист, разкрояване ФОМ / дървообработване"	"8143"
"4140"	"Цитолог, животни, растения"	"2211"
"4141"	"Часовникар"	"7311"
"4143"	"Чертожник"	"4195"
"4144"	"Четинар / хранително-вкусова промишленост"	"9322"
"4145"	"Четкар"	"7428"
"4147"	"Чистач на плат / текстилно производство"	"9321"
"4149"	"Чистач, автобуси / пътнически транспорт"	"9136"
"4150"	"Чистач, административни помещения"	"9135"
"4151"	"Чистач, канали"	"9163"
"4152"	"Чистач, магазин / търговия"	"9135"
"4153"	"Чистач, обществена зала, салон / култура"	"9135"
"4154"	"Чистач, поддържане на ферма / животновъдство"	"9213"
"4155"	"Чистач, производствени и сервизни помещения"	"9135"
"4156"	"Чистач, сняг и лед"	"9163"
"4158"	"Чистач, улица в населени места"	"9162"
"4159"	"Читалищен секретар"	"3431"
"4160"	"Член, Висш адвокатски съвет"	"1146"
"4161"	"Член, държавна комисия"	"1122"
"4162"	"Член, контролен съвет / кооперация"	"1211"
"4163"	"Член, надзорен съвет / дружество по ТЗ"	"1211"
"4164"	"Член, поземлена комисия"	"2419"
"4165"	"Член, съвет на директорите / дружество по ТЗ"	"1211"
"4166"	"Член, управителен съвет / дружество по ТЗ"	"1211"
"4168"	"Член-съдия / окръжен, градски, районен съд"	"2422"
"4169"	"Член-юрист, Висш съдебен съвет"	"1113"
"4170"	"Шаблоногравьор / полиграфия"	"7346"
"4171"	"Шагреньор / производство на изкуствени кожи"	"8227"
"4172"	"Шапкар"	"7443"
"4173"	"Шелист / дървообработване"	"8241"
"4174"	"Шеф-монтажник, електронни технически системи"	"7219"
"4175"	"Шеф-монтажник, хидро и пневмосистеми"	"7219"
